month,day_of_year,hour,minute,day_of_week,holiday,route_A->B,route_B->A,capacity,tickets_9_eur,tickets_12_eur,tickets_15_eur,tickets_19_eur,ride_departure
10,282,12,45,4,0,1,0,82.0,11.0,14.0,46.0,1.0,2015-10-09 12:45:00
10,282,13,15,4,0,0,1,82.0,2.0,40.0,24.0,16.0,2015-10-09 13:15:00
10,282,13,45,4,0,1,0,82.0,0.0,26.0,18.0,19.0,2015-10-09 13:45:00
10,282,14,15,4,0,0,1,82.0,6.0,30.0,21.0,24.0,2015-10-09 14:15:00
10,282,14,45,4,0,1,0,82.0,1.0,14.0,29.0,32.0,2015-10-09 14:45:00
10,282,15,15,4,0,0,1,82.0,1.0,38.0,8.0,35.0,2015-10-09 15:15:00
10,282,16,15,4,0,0,1,82.0,4.0,25.0,16.0,25.0,2015-10-09 16:15:00
10,282,16,45,4,0,1,0,82.0,3.0,8.0,31.0,40.0,2015-10-09 16:45:00
10,282,17,15,4,0,0,1,82.0,0.0,43.0,28.0,12.0,2015-10-09 17:15:00
10,282,17,45,4,0,1,0,82.0,1.0,9.0,33.0,34.0,2015-10-09 17:45:00
10,282,18,15,4,0,0,1,82.0,0.0,43.0,22.0,11.0,2015-10-09 18:15:00
10,282,18,45,4,0,1,0,82.0,0.0,11.0,37.0,24.0,2015-10-09 18:45:00
10,282,19,45,4,0,1,0,82.0,1.0,31.0,20.0,10.0,2015-10-09 19:45:00
10,282,20,15,4,0,0,1,82.0,10.0,50.0,2.0,0.0,2015-10-09 20:15:00
10,282,20,45,4,0,1,0,82.0,11.0,45.0,9.0,0.0,2015-10-09 20:45:00
10,282,22,15,4,0,0,1,82.0,12.0,18.0,0.0,0.0,2015-10-09 22:15:00
10,282,22,15,4,0,1,0,82.0,12.0,23.0,0.0,0.0,2015-10-09 22:15:00
10,283,0,10,5,0,1,0,82.0,9.0,10.0,0.0,0.0,2015-10-10 00:10:00
10,283,6,15,5,0,0,1,82.0,23.0,16.0,12.0,0.0,2015-10-10 06:15:00
10,283,7,15,5,0,0,1,82.0,2.0,26.0,37.0,1.0,2015-10-10 07:15:00
10,283,7,45,5,0,1,0,82.0,12.0,40.0,20.0,0.0,2015-10-10 07:45:00
10,283,8,15,5,0,0,1,82.0,1.0,23.0,28.0,0.0,2015-10-10 08:15:00
10,283,9,15,5,0,0,1,82.0,2.0,14.0,37.0,0.0,2015-10-10 09:15:00
10,283,9,45,5,0,1,0,82.0,14.0,35.0,13.0,9.0,2015-10-10 09:45:00
10,283,10,15,5,0,0,1,82.0,20.0,8.0,32.0,2.0,2015-10-10 10:15:00
10,283,11,15,5,0,0,1,82.0,13.0,9.0,36.0,0.0,2015-10-10 11:15:00
10,283,11,45,5,0,1,0,82.0,18.0,36.0,9.0,0.0,2015-10-10 11:45:00
10,283,12,45,5,0,1,0,82.0,13.0,53.0,10.0,7.0,2015-10-10 12:45:00
10,283,13,15,5,0,0,1,82.0,9.0,29.0,25.0,0.0,2015-10-10 13:15:00
10,283,14,45,5,0,1,0,82.0,13.0,33.0,21.0,11.0,2015-10-10 14:45:00
10,283,15,15,5,0,0,1,82.0,12.0,32.0,13.0,0.0,2015-10-10 15:15:00
10,283,16,15,5,0,0,1,82.0,12.0,51.0,0.0,0.0,2015-10-10 16:15:00
10,283,16,45,5,0,1,0,82.0,11.0,30.0,26.0,0.0,2015-10-10 16:45:00
10,283,17,45,5,0,1,0,82.0,12.0,51.0,1.0,0.0,2015-10-10 17:45:00
10,283,18,15,5,0,0,1,82.0,11.0,50.0,0.0,0.0,2015-10-10 18:15:00
10,283,18,45,5,0,1,0,82.0,14.0,38.0,0.0,0.0,2015-10-10 18:45:00
10,283,19,45,5,0,1,0,82.0,7.0,35.0,0.0,0.0,2015-10-10 19:45:00
10,283,20,15,5,0,0,1,82.0,11.0,24.0,0.0,0.0,2015-10-10 20:15:00
10,283,20,45,5,0,1,0,82.0,11.0,32.0,0.0,0.0,2015-10-10 20:45:00
10,283,22,15,5,0,1,0,82.0,14.0,22.0,0.0,0.0,2015-10-10 22:15:00
10,283,22,15,5,0,0,1,82.0,13.0,11.0,0.0,0.0,2015-10-10 22:15:00
10,284,0,10,6,0,1,0,82.0,11.0,9.0,0.0,0.0,2015-10-11 00:10:00
10,284,7,15,6,0,0,1,82.0,13.0,40.0,0.0,0.0,2015-10-11 07:15:00
10,284,8,45,6,0,1,0,82.0,14.0,33.0,0.0,0.0,2015-10-11 08:45:00
10,284,9,15,6,0,0,1,82.0,15.0,37.0,0.0,0.0,2015-10-11 09:15:00
10,284,10,45,6,0,1,0,82.0,8.0,30.0,24.0,0.0,2015-10-11 10:45:00
10,284,11,15,6,0,0,1,82.0,12.0,41.0,0.0,0.0,2015-10-11 11:15:00
10,284,12,15,6,0,0,1,82.0,11.0,23.0,0.0,0.0,2015-10-11 12:15:00
10,284,12,45,6,0,1,0,82.0,18.0,18.0,10.0,21.0,2015-10-11 12:45:00
10,284,13,15,6,0,0,1,82.0,11.0,46.0,1.0,0.0,2015-10-11 13:15:00
10,284,14,15,6,0,0,1,82.0,9.0,28.0,12.0,0.0,2015-10-11 14:15:00
10,284,14,45,6,0,1,0,82.0,19.0,9.0,19.0,12.0,2015-10-11 14:45:00
10,284,15,15,6,0,0,1,82.0,1.0,19.0,41.0,9.0,2015-10-11 15:15:00
10,284,15,45,6,0,1,0,82.0,1.0,18.0,21.0,14.0,2015-10-11 15:45:00
10,284,16,45,6,0,1,0,82.0,2.0,23.0,18.0,19.0,2015-10-11 16:45:00
10,284,17,15,6,0,0,1,82.0,2.0,13.0,33.0,33.0,2015-10-11 17:15:00
10,284,17,45,6,0,1,0,82.0,2.0,21.0,24.0,34.0,2015-10-11 17:45:00
10,284,18,15,6,0,0,1,82.0,0.0,9.0,40.0,33.0,2015-10-11 18:15:00
10,284,18,45,6,0,1,0,82.0,0.0,24.0,16.0,41.0,2015-10-11 18:45:00
10,284,19,15,6,0,0,1,82.0,2.0,13.0,38.0,24.0,2015-10-11 19:15:00
10,284,20,15,6,0,0,1,82.0,0.0,12.0,40.0,21.0,2015-10-11 20:15:00
10,284,20,45,6,0,1,0,82.0,0.0,18.0,33.0,20.0,2015-10-11 20:45:00
10,284,22,15,6,0,0,1,82.0,10.0,35.0,0.0,0.0,2015-10-11 22:15:00
10,284,22,45,6,0,1,0,82.0,11.0,35.0,6.0,0.0,2015-10-11 22:45:00
10,285,0,10,0,0,1,0,82.0,11.0,7.0,0.0,0.0,2015-10-12 00:10:00
10,285,5,15,0,0,0,1,82.0,0.0,31.0,26.0,0.0,2015-10-12 05:15:00
10,285,6,45,0,0,1,0,82.0,13.0,28.0,0.0,0.0,2015-10-12 06:45:00
10,285,7,15,0,0,0,1,82.0,0.0,11.0,24.0,46.0,2015-10-12 07:15:00
10,285,8,45,0,0,1,0,82.0,12.0,44.0,0.0,0.0,2015-10-12 08:45:00
10,285,9,15,0,0,0,1,82.0,1.0,9.0,37.0,32.0,2015-10-12 09:15:00
10,285,10,45,0,0,1,0,82.0,12.0,26.0,0.0,0.0,2015-10-12 10:45:00
10,285,11,15,0,0,0,1,82.0,2.0,20.0,29.0,28.0,2015-10-12 11:15:00
10,285,12,45,0,0,1,0,82.0,12.0,32.0,0.0,0.0,2015-10-12 12:45:00
10,285,13,15,0,0,0,1,82.0,12.0,16.0,32.0,21.0,2015-10-12 13:15:00
10,285,14,45,0,0,1,0,82.0,10.0,34.0,0.0,0.0,2015-10-12 14:45:00
10,285,15,15,0,0,0,1,82.0,12.0,53.0,7.0,0.0,2015-10-12 15:15:00
10,285,16,45,0,0,1,0,82.0,14.0,33.0,0.0,0.0,2015-10-12 16:45:00
10,285,17,15,0,0,0,1,82.0,11.0,51.0,0.0,0.0,2015-10-12 17:15:00
10,285,18,45,0,0,1,0,82.0,12.0,43.0,0.0,0.0,2015-10-12 18:45:00
10,285,19,15,0,0,0,1,82.0,11.0,35.0,0.0,0.0,2015-10-12 19:15:00
10,285,20,45,0,0,1,0,82.0,0.0,43.0,0.0,0.0,2015-10-12 20:45:00
10,285,21,15,0,0,0,1,82.0,9.0,13.0,0.0,0.0,2015-10-12 21:15:00
10,285,23,15,0,0,1,0,82.0,13.0,42.0,16.0,1.0,2015-10-12 23:15:00
10,286,5,15,1,0,0,1,82.0,0.0,20.0,0.0,0.0,2015-10-13 05:15:00
10,286,6,45,1,0,1,0,82.0,13.0,18.0,0.0,0.0,2015-10-13 06:45:00
10,286,7,15,1,0,0,1,82.0,0.0,50.0,1.0,1.0,2015-10-13 07:15:00
10,286,8,45,1,0,1,0,82.0,12.0,37.0,0.0,0.0,2015-10-13 08:45:00
10,286,9,15,1,0,0,1,82.0,0.0,33.0,0.0,0.0,2015-10-13 09:15:00
10,286,10,45,1,0,1,0,82.0,12.0,22.0,0.0,0.0,2015-10-13 10:45:00
10,286,11,15,1,0,0,1,82.0,15.0,40.0,0.0,1.0,2015-10-13 11:15:00
10,286,12,45,1,0,1,0,82.0,9.0,45.0,8.0,0.0,2015-10-13 12:45:00
10,286,13,15,1,0,0,1,82.0,12.0,20.0,0.0,0.0,2015-10-13 13:15:00
10,286,14,45,1,0,1,0,82.0,11.0,44.0,0.0,0.0,2015-10-13 14:45:00
10,286,15,15,1,0,0,1,82.0,11.0,50.0,1.0,0.0,2015-10-13 15:15:00
10,286,16,45,1,0,1,0,82.0,11.0,40.0,0.0,1.0,2015-10-13 16:45:00
10,286,17,15,1,0,0,1,82.0,12.0,32.0,0.0,0.0,2015-10-13 17:15:00
10,286,18,45,1,0,1,0,82.0,0.0,43.0,2.0,0.0,2015-10-13 18:45:00
10,286,19,15,1,0,0,1,82.0,13.0,29.0,0.0,0.0,2015-10-13 19:15:00
10,286,20,45,1,0,1,0,82.0,10.0,19.0,0.0,0.0,2015-10-13 20:45:00
10,286,21,15,1,0,0,1,82.0,10.0,12.0,0.0,0.0,2015-10-13 21:15:00
10,286,23,15,1,0,1,0,82.0,13.0,7.0,0.0,0.0,2015-10-13 23:15:00
10,287,5,15,2,0,0,1,82.0,0.0,26.0,0.0,0.0,2015-10-14 05:15:00
10,287,6,45,2,0,1,0,82.0,12.0,15.0,0.0,0.0,2015-10-14 06:45:00
10,287,7,15,2,0,0,1,82.0,0.0,42.0,24.0,0.0,2015-10-14 07:15:00
10,287,8,45,2,0,1,0,82.0,13.0,25.0,0.0,0.0,2015-10-14 08:45:00
10,287,9,15,2,0,0,1,82.0,2.0,41.0,16.0,8.0,2015-10-14 09:15:00
10,287,10,45,2,0,1,0,82.0,13.0,19.0,0.0,0.0,2015-10-14 10:45:00
10,287,11,15,2,0,0,1,82.0,12.0,25.0,0.0,0.0,2015-10-14 11:15:00
10,287,12,45,2,0,1,0,82.0,13.0,25.0,0.0,0.0,2015-10-14 12:45:00
10,287,13,15,2,0,0,1,82.0,13.0,21.0,0.0,0.0,2015-10-14 13:15:00
10,287,14,45,2,0,1,0,82.0,10.0,24.0,0.0,0.0,2015-10-14 14:45:00
10,287,15,15,2,0,0,1,82.0,12.0,21.0,0.0,0.0,2015-10-14 15:15:00
10,287,16,45,2,0,1,0,82.0,11.0,47.0,0.0,1.0,2015-10-14 16:45:00
10,287,17,15,2,0,0,1,82.0,13.0,48.0,0.0,0.0,2015-10-14 17:15:00
10,287,18,45,2,0,1,0,82.0,2.0,41.0,13.0,10.0,2015-10-14 18:45:00
10,287,19,15,2,0,0,1,82.0,12.0,23.0,0.0,0.0,2015-10-14 19:15:00
10,287,20,45,2,0,1,0,82.0,11.0,46.0,0.0,0.0,2015-10-14 20:45:00
10,287,21,15,2,0,0,1,82.0,13.0,7.0,0.0,0.0,2015-10-14 21:15:00
10,287,23,15,2,0,1,0,82.0,12.0,12.0,0.0,0.0,2015-10-14 23:15:00
10,288,5,15,3,0,0,1,82.0,11.0,9.0,0.0,0.0,2015-10-15 05:15:00
10,288,6,45,3,0,1,0,82.0,13.0,10.0,0.0,0.0,2015-10-15 06:45:00
10,288,7,15,3,0,0,1,82.0,0.0,43.0,14.0,0.0,2015-10-15 07:15:00
10,288,8,45,3,0,1,0,82.0,12.0,21.0,0.0,0.0,2015-10-15 08:45:00
10,288,9,15,3,0,0,1,82.0,0.0,35.0,25.0,1.0,2015-10-15 09:15:00
10,288,10,45,3,0,1,0,82.0,12.0,20.0,0.0,0.0,2015-10-15 10:45:00
10,288,11,15,3,0,0,1,82.0,13.0,51.0,0.0,0.0,2015-10-15 11:15:00
10,288,12,45,3,0,1,0,82.0,13.0,40.0,0.0,0.0,2015-10-15 12:45:00
10,288,13,15,3,0,0,1,82.0,12.0,46.0,0.0,0.0,2015-10-15 13:15:00
10,288,14,45,3,0,1,0,82.0,11.0,48.0,0.0,0.0,2015-10-15 14:45:00
10,288,15,15,3,0,0,1,82.0,12.0,54.0,1.0,0.0,2015-10-15 15:15:00
10,288,16,45,3,0,1,0,82.0,10.0,43.0,14.0,0.0,2015-10-15 16:45:00
10,288,17,15,3,0,0,1,82.0,13.0,50.0,0.0,0.0,2015-10-15 17:15:00
10,288,18,45,3,0,1,0,82.0,0.0,31.0,37.0,8.0,2015-10-15 18:45:00
10,288,19,15,3,0,0,1,82.0,12.0,51.0,0.0,0.0,2015-10-15 19:15:00
10,288,20,45,3,0,1,0,82.0,0.0,43.0,14.0,0.0,2015-10-15 20:45:00
10,288,21,15,3,0,0,1,82.0,12.0,8.0,0.0,0.0,2015-10-15 21:15:00
10,288,23,15,3,0,1,0,82.0,12.0,16.0,0.0,0.0,2015-10-15 23:15:00
10,289,5,15,4,0,0,1,82.0,0.0,32.0,0.0,0.0,2015-10-16 05:15:00
10,289,6,45,4,0,1,0,82.0,12.0,21.0,0.0,0.0,2015-10-16 06:45:00
10,289,7,15,4,0,0,1,82.0,0.0,22.0,43.0,12.0,2015-10-16 07:15:00
10,289,8,45,4,0,1,0,82.0,13.0,34.0,0.0,0.0,2015-10-16 08:45:00
10,289,9,15,4,0,0,1,82.0,1.0,16.0,35.0,0.0,2015-10-16 09:15:00
10,289,10,15,4,0,0,1,82.0,0.0,44.0,21.0,1.0,2015-10-16 10:15:00
10,289,10,45,4,0,1,0,82.0,0.0,44.0,19.0,0.0,2015-10-16 10:45:00
10,289,11,15,4,0,0,1,82.0,0.0,32.0,28.0,7.0,2015-10-16 11:15:00
10,289,11,45,4,0,1,0,82.0,12.0,25.0,13.0,1.0,2015-10-16 11:45:00
10,289,12,45,4,0,1,0,82.0,18.0,11.0,37.0,0.0,2015-10-16 12:45:00
10,289,13,15,4,0,0,1,82.0,0.0,29.0,31.0,12.0,2015-10-16 13:15:00
10,289,13,45,4,0,1,0,82.0,4.0,20.0,13.0,13.0,2015-10-16 13:45:00
10,289,14,15,4,0,0,1,82.0,0.0,34.0,25.0,15.0,2015-10-16 14:15:00
10,289,14,45,4,0,1,0,82.0,4.0,8.0,23.0,29.0,2015-10-16 14:45:00
10,289,15,15,4,0,0,1,82.0,2.0,41.0,22.0,16.0,2015-10-16 15:15:00
10,289,16,15,4,0,0,1,82.0,2.0,37.0,22.0,20.0,2015-10-16 16:15:00
10,289,16,45,4,0,1,0,82.0,2.0,8.0,33.0,40.0,2015-10-16 16:45:00
10,289,17,15,4,0,0,1,82.0,4.0,38.0,18.0,15.0,2015-10-16 17:15:00
10,289,17,45,4,0,1,0,82.0,1.0,9.0,36.0,26.0,2015-10-16 17:45:00
10,289,18,15,4,0,0,1,82.0,3.0,42.0,19.0,12.0,2015-10-16 18:15:00
10,289,18,45,4,0,1,0,82.0,0.0,11.0,34.0,23.0,2015-10-16 18:45:00
10,289,19,45,4,0,1,0,82.0,0.0,41.0,23.0,0.0,2015-10-16 19:45:00
10,289,20,15,4,0,0,1,82.0,10.0,42.0,0.0,0.0,2015-10-16 20:15:00
10,289,20,45,4,0,1,0,82.0,9.0,41.0,0.0,0.0,2015-10-16 20:45:00
10,289,22,15,4,0,1,0,82.0,13.0,31.0,0.0,0.0,2015-10-16 22:15:00
10,289,22,15,4,0,0,1,82.0,11.0,6.0,0.0,0.0,2015-10-16 22:15:00
10,290,0,10,5,0,1,0,82.0,11.0,11.0,0.0,0.0,2015-10-17 00:10:00
10,290,6,15,5,0,0,1,82.0,22.0,15.0,18.0,0.0,2015-10-17 06:15:00
10,290,7,15,5,0,0,1,82.0,2.0,26.0,18.0,0.0,2015-10-17 07:15:00
10,290,7,45,5,0,1,0,82.0,14.0,30.0,21.0,8.0,2015-10-17 07:45:00
10,290,8,15,5,0,0,1,82.0,4.0,24.0,30.0,2.0,2015-10-17 08:15:00
10,290,9,15,5,0,0,1,82.0,4.0,20.0,24.0,2.0,2015-10-17 09:15:00
10,290,9,45,5,0,1,0,82.0,12.0,36.0,7.0,19.0,2015-10-17 09:45:00
10,290,10,15,5,0,0,1,82.0,12.0,29.0,34.0,4.0,2015-10-17 10:15:00
10,290,11,15,5,0,0,1,82.0,6.0,18.0,31.0,0.0,2015-10-17 11:15:00
10,290,11,45,5,0,1,0,82.0,22.0,30.0,14.0,0.0,2015-10-17 11:45:00
10,290,12,45,5,0,1,0,82.0,12.0,44.0,0.0,1.0,2015-10-17 12:45:00
10,290,13,15,5,0,0,1,82.0,8.0,31.0,28.0,1.0,2015-10-17 13:15:00
10,290,14,45,5,0,1,0,82.0,12.0,42.0,18.0,3.0,2015-10-17 14:45:00
10,290,15,15,5,0,0,1,82.0,14.0,24.0,12.0,0.0,2015-10-17 15:15:00
10,290,16,15,5,0,0,1,82.0,15.0,30.0,0.0,0.0,2015-10-17 16:15:00
10,290,16,45,5,0,1,0,82.0,12.0,37.0,7.0,12.0,2015-10-17 16:45:00
10,290,17,45,5,0,1,0,82.0,13.0,50.0,0.0,0.0,2015-10-17 17:45:00
10,290,18,15,5,0,0,1,82.0,11.0,37.0,0.0,0.0,2015-10-17 18:15:00
10,290,18,45,5,0,1,0,82.0,13.0,32.0,0.0,0.0,2015-10-17 18:45:00
10,290,19,45,5,0,1,0,82.0,13.0,23.0,0.0,0.0,2015-10-17 19:45:00
10,290,20,15,5,0,0,1,82.0,12.0,26.0,0.0,0.0,2015-10-17 20:15:00
10,290,20,45,5,0,1,0,82.0,11.0,25.0,0.0,0.0,2015-10-17 20:45:00
10,290,22,15,5,0,1,0,82.0,11.0,15.0,0.0,0.0,2015-10-17 22:15:00
10,290,22,15,5,0,0,1,82.0,12.0,6.0,0.0,0.0,2015-10-17 22:15:00
10,291,0,10,6,0,1,0,82.0,13.0,3.0,0.0,0.0,2015-10-18 00:10:00
10,291,7,15,6,0,0,1,82.0,13.0,18.0,0.0,0.0,2015-10-18 07:15:00
10,291,8,45,6,0,1,0,82.0,14.0,34.0,0.0,0.0,2015-10-18 08:45:00
10,291,9,15,6,0,0,1,82.0,13.0,29.0,0.0,0.0,2015-10-18 09:15:00
10,291,10,45,6,0,1,0,82.0,11.0,25.0,29.0,0.0,2015-10-18 10:45:00
10,291,11,15,6,0,0,1,82.0,13.0,21.0,0.0,0.0,2015-10-18 11:15:00
10,291,12,15,6,0,0,1,82.0,10.0,18.0,0.0,0.0,2015-10-18 12:15:00
10,291,12,45,6,0,1,0,82.0,8.0,22.0,32.0,8.0,2015-10-18 12:45:00
10,291,13,15,6,0,0,1,82.0,13.0,36.0,0.0,0.0,2015-10-18 13:15:00
10,291,14,15,6,0,0,1,82.0,11.0,26.0,21.0,0.0,2015-10-18 14:15:00
10,291,14,45,6,0,1,0,82.0,15.0,12.0,18.0,30.0,2015-10-18 14:45:00
10,291,15,15,6,0,0,1,82.0,1.0,19.0,31.0,15.0,2015-10-18 15:15:00
10,291,15,45,6,0,1,0,82.0,4.0,16.0,23.0,18.0,2015-10-18 15:45:00
10,291,16,45,6,0,1,0,82.0,2.0,11.0,33.0,25.0,2015-10-18 16:45:00
10,291,17,15,6,0,0,1,82.0,1.0,7.0,37.0,37.0,2015-10-18 17:15:00
10,291,17,45,6,0,1,0,82.0,2.0,16.0,21.0,43.0,2015-10-18 17:45:00
10,291,18,15,6,0,0,1,82.0,1.0,9.0,33.0,38.0,2015-10-18 18:15:00
10,291,18,45,6,0,1,0,82.0,2.0,11.0,38.0,30.0,2015-10-18 18:45:00
10,291,19,15,6,0,0,1,82.0,0.0,15.0,33.0,34.0,2015-10-18 19:15:00
10,291,20,15,6,0,0,1,82.0,0.0,13.0,33.0,32.0,2015-10-18 20:15:00
10,291,20,45,6,0,1,0,82.0,0.0,21.0,34.0,28.0,2015-10-18 20:45:00
10,291,22,15,6,0,0,1,82.0,10.0,51.0,2.0,0.0,2015-10-18 22:15:00
10,291,22,45,6,0,1,0,82.0,12.0,37.0,19.0,0.0,2015-10-18 22:45:00
10,292,0,10,0,0,1,0,82.0,13.0,7.0,0.0,0.0,2015-10-19 00:10:00
10,292,5,15,0,0,0,1,82.0,0.0,33.0,22.0,0.0,2015-10-19 05:15:00
10,292,6,45,0,0,1,0,82.0,11.0,32.0,0.0,0.0,2015-10-19 06:45:00
10,292,7,15,0,0,0,1,82.0,0.0,12.0,23.0,45.0,2015-10-19 07:15:00
10,292,8,45,0,0,1,0,82.0,11.0,38.0,0.0,0.0,2015-10-19 08:45:00
10,292,9,15,0,0,0,1,82.0,1.0,10.0,36.0,22.0,2015-10-19 09:15:00
10,292,10,45,0,0,1,0,82.0,14.0,37.0,0.0,0.0,2015-10-19 10:45:00
10,292,11,15,0,0,0,1,82.0,2.0,26.0,25.0,20.0,2015-10-19 11:15:00
10,292,12,45,0,0,1,0,82.0,11.0,53.0,0.0,0.0,2015-10-19 12:45:00
10,292,13,15,0,0,0,1,82.0,13.0,25.0,16.0,0.0,2015-10-19 13:15:00
10,292,14,45,0,0,1,0,82.0,11.0,33.0,0.0,0.0,2015-10-19 14:45:00
10,292,15,15,0,0,0,1,82.0,13.0,42.0,14.0,0.0,2015-10-19 15:15:00
10,292,16,45,0,0,1,0,82.0,11.0,42.0,11.0,1.0,2015-10-19 16:45:00
10,292,17,15,0,0,0,1,82.0,13.0,36.0,0.0,0.0,2015-10-19 17:15:00
10,292,18,45,0,0,1,0,82.0,12.0,50.0,13.0,0.0,2015-10-19 18:45:00
10,292,19,15,0,0,0,1,82.0,12.0,33.0,0.0,0.0,2015-10-19 19:15:00
10,292,20,45,0,0,1,0,82.0,0.0,51.0,0.0,0.0,2015-10-19 20:45:00
10,292,21,15,0,0,0,1,82.0,12.0,0.0,0.0,0.0,2015-10-19 21:15:00
10,292,23,15,0,0,1,0,82.0,11.0,13.0,0.0,0.0,2015-10-19 23:15:00
10,293,5,15,1,0,0,1,82.0,1.0,30.0,0.0,0.0,2015-10-20 05:15:00
10,293,6,45,1,0,1,0,82.0,12.0,28.0,0.0,0.0,2015-10-20 06:45:00
10,293,7,15,1,0,0,1,82.0,0.0,43.0,14.0,0.0,2015-10-20 07:15:00
10,293,8,45,1,0,1,0,82.0,13.0,25.0,0.0,0.0,2015-10-20 08:45:00
10,293,9,15,1,0,0,1,82.0,0.0,44.0,2.0,0.0,2015-10-20 09:15:00
10,293,10,45,1,0,1,0,82.0,14.0,36.0,0.0,0.0,2015-10-20 10:45:00
10,293,11,15,1,0,0,1,82.0,13.0,38.0,0.0,1.0,2015-10-20 11:15:00
10,293,12,45,1,0,1,0,82.0,11.0,14.0,0.0,0.0,2015-10-20 12:45:00
10,293,13,15,1,0,0,1,82.0,13.0,15.0,0.0,0.0,2015-10-20 13:15:00
10,293,14,45,1,0,1,0,82.0,11.0,14.0,0.0,1.0,2015-10-20 14:45:00
10,293,15,15,1,0,0,1,82.0,11.0,50.0,4.0,1.0,2015-10-20 15:15:00
10,293,16,45,1,0,1,0,82.0,13.0,37.0,0.0,0.0,2015-10-20 16:45:00
10,293,17,15,1,0,0,1,82.0,11.0,41.0,0.0,0.0,2015-10-20 17:15:00
10,293,18,45,1,0,1,0,82.0,0.0,41.0,9.0,0.0,2015-10-20 18:45:00
10,293,19,15,1,0,0,1,82.0,15.0,29.0,0.0,0.0,2015-10-20 19:15:00
10,293,20,45,1,0,1,0,82.0,12.0,13.0,0.0,0.0,2015-10-20 20:45:00
10,293,21,15,1,0,0,1,82.0,10.0,16.0,0.0,0.0,2015-10-20 21:15:00
10,293,23,15,1,0,1,0,82.0,13.0,4.0,0.0,0.0,2015-10-20 23:15:00
10,294,5,15,2,0,0,1,82.0,0.0,21.0,0.0,0.0,2015-10-21 05:15:00
10,294,6,45,2,0,1,0,82.0,10.0,14.0,0.0,0.0,2015-10-21 06:45:00
10,294,7,15,2,0,0,1,82.0,1.0,36.0,32.0,0.0,2015-10-21 07:15:00
10,294,8,45,2,0,1,0,82.0,13.0,19.0,0.0,0.0,2015-10-21 08:45:00
10,294,9,15,2,0,0,1,82.0,0.0,33.0,30.0,0.0,2015-10-21 09:15:00
10,294,10,45,2,0,1,0,82.0,12.0,19.0,0.0,0.0,2015-10-21 10:45:00
10,294,11,15,2,0,0,1,82.0,13.0,34.0,0.0,0.0,2015-10-21 11:15:00
10,294,12,45,2,0,1,0,82.0,12.0,28.0,0.0,0.0,2015-10-21 12:45:00
10,294,13,15,2,0,0,1,82.0,13.0,31.0,0.0,0.0,2015-10-21 13:15:00
10,294,14,45,2,0,1,0,82.0,12.0,35.0,0.0,0.0,2015-10-21 14:45:00
10,294,15,15,2,0,0,1,82.0,13.0,45.0,0.0,0.0,2015-10-21 15:15:00
10,294,16,45,2,0,1,0,82.0,15.0,47.0,6.0,0.0,2015-10-21 16:45:00
10,294,17,15,2,0,0,1,82.0,8.0,34.0,0.0,0.0,2015-10-21 17:15:00
10,294,18,45,2,0,1,0,82.0,0.0,41.0,23.0,0.0,2015-10-21 18:45:00
10,294,19,15,2,0,0,1,82.0,12.0,23.0,0.0,0.0,2015-10-21 19:15:00
10,294,20,45,2,0,1,0,82.0,12.0,40.0,0.0,0.0,2015-10-21 20:45:00
10,294,21,15,2,0,0,1,82.0,13.0,6.0,0.0,0.0,2015-10-21 21:15:00
10,294,23,15,2,0,1,0,82.0,12.0,12.0,0.0,0.0,2015-10-21 23:15:00
10,295,5,15,3,0,0,1,82.0,14.0,30.0,0.0,0.0,2015-10-22 05:15:00
10,295,6,45,3,0,1,0,82.0,12.0,8.0,0.0,0.0,2015-10-22 06:45:00
10,295,7,15,3,0,0,1,82.0,0.0,36.0,34.0,11.0,2015-10-22 07:15:00
10,295,8,45,3,0,1,0,82.0,13.0,34.0,0.0,0.0,2015-10-22 08:45:00
10,295,9,15,3,0,0,1,82.0,1.0,31.0,29.0,0.0,2015-10-22 09:15:00
10,295,10,45,3,0,1,0,82.0,12.0,33.0,0.0,0.0,2015-10-22 10:45:00
10,295,11,15,3,0,0,1,82.0,10.0,51.0,4.0,0.0,2015-10-22 11:15:00
10,295,12,45,3,0,1,0,82.0,13.0,51.0,1.0,1.0,2015-10-22 12:45:00
10,295,13,15,3,0,0,1,82.0,6.0,50.0,13.0,0.0,2015-10-22 13:15:00
10,295,14,45,3,0,1,0,82.0,12.0,52.0,9.0,0.0,2015-10-22 14:45:00
10,295,15,15,3,0,0,1,82.0,18.0,43.0,15.0,0.0,2015-10-22 15:15:00
10,295,16,45,3,0,1,0,82.0,10.0,41.0,19.0,10.0,2015-10-22 16:45:00
10,295,17,15,3,0,0,1,82.0,6.0,48.0,0.0,0.0,2015-10-22 17:15:00
10,295,18,45,3,0,1,0,82.0,0.0,24.0,38.0,19.0,2015-10-22 18:45:00
10,295,19,15,3,0,0,1,82.0,12.0,48.0,3.0,0.0,2015-10-22 19:15:00
10,295,20,45,3,0,1,0,82.0,0.0,43.0,29.0,9.0,2015-10-22 20:45:00
10,295,21,15,3,0,0,1,82.0,13.0,25.0,0.0,0.0,2015-10-22 21:15:00
10,295,23,15,3,0,1,0,82.0,13.0,11.0,0.0,0.0,2015-10-22 23:15:00
10,296,5,15,4,0,0,1,82.0,0.0,40.0,0.0,0.0,2015-10-23 05:15:00
